ES_PRECLUSIÓN,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,AÑO_HECHOS,AÑO_ENTRADA,AÑO_DENUNCIA,DELITO,TOTAL_PROCESOS,shape_leng,shape_area,dpto_narea
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,8,3.76537101301,0.13220788538,1622.8529796
NO,Cundinamarca,FACATATIVÁ,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,24,13.1242523552,1.82362856343,22370.4571891
NO,Arauca,ARAUCA,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,5,9.12458555186,1.94415690404,23851.2570586
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2022,2022,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",18,3.76537101301,0.13220788538,1622.8529796
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2023,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,3.76537101301,0.13220788538,1622.8529796
NO,Boyaca,TUNJA,2023,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2021,2021,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,15,3.76537101301,0.13220788538,1622.8529796
NO,Huila,PITALITO,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,18,19.3941026673,4.50890774976,18141.6605485
NO,Magdalena,SANTA MARTA,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,120,10.8137685322,1.90926645339,23135.9407566
NO,Caldas,MANIZALES,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,6.66450211841,0.60549767869,7425.22016079
NO,Valle del Cauca,BUENAVENTURA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Nariño,PUERRES,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,12.8395081019,2.54843109135,31497.0335099
NO,Norte de Santander,SARDINATA,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Caldas,LA DORADA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,17,6.66450211841,0.60549767869,7425.22016079
NO,Cundinamarca,SAN ANTONIO DEL TEQUENDAMA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Chocó,QUIBDO,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,20.6314565958,3.93987440169,48354.8256209
NO,Cundinamarca,ZIPACÓN,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Nariño,TUMACO,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,3,12.8395081019,2.54843109135,31497.0335099
NO,Antioquia,ITAGUI,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,7,21.4927974328,5.13510342668,62807.0043767
NO,Caldas,NEIRA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Magdalena,ARACATACA,2020,2020,2020,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
NO,Antioquia,BELLO,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,21.4927974328,5.13510342668,62807.0043767
NO,Casanare,YOPAL,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,12.1327629426,3.6150628285,44394.2358513
NO,Casanare,YOPAL,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,7,12.1327629426,3.6150628285,44394.2358513
NO,Risaralda,QUINCHÍA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,4.85153003237,0.28978864568,3556.75006367
NO,Valle del Cauca,PALMIRA,2023,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,4,12.6568228841,1.67948958582,20665.581324
NO,Nariño,SAN BERNARDO,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Meta,GRANADA,2021,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
NO,Cauca,SANTANDER DE QUILICHAO,2023,2023,2023,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",2,13.9531135167,2.5344153441,31242.8671159
NO,Valle del Cauca,CALI,2022,2022,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Santander,LEBRÍJA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Casanare,YOPAL,2021,2021,2021,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR UTILIZAR COMO INSTRUMENTO A UN TERCERO DE BUENA FE ART. 269H N7",1,12.1327629426,3.6150628285,44394.2358513
NO,Norte de Santander,LOS PATIOS,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Antioquia,BELLO,2021,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,SEGOVIA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,21.4927974328,5.13510342668,62807.0043767
NO,Valle del Cauca,GUADALAJARA DE BUGA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,12.6568228841,1.67948958582,20665.581324
NO,Valle del Cauca,LA CUMBRE,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Huila,ALGECIRAS,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Córdoba,SAN PELAYO,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Córdoba,MONTELÍBANO,2022,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Cesar,CHIMICHAGUA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
SI,Quindío,ARMENIA,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,2.5548254469,0.15742372943,1933.57084668
NO,Córdoba,MOMIL,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,9.71124758822,2.05751146679,25086.2825214
NO,Cundinamarca,CAJICÁ,2020,2020,2020,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,13.1242523552,1.82362856343,22370.4571891
NO,Caldas,LA DORADA,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,4,6.66450211841,0.60549767869,7425.22016079
NO,Putumayo,MOCOA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.7079224606,2.10796483335,25976.2831054
NO,Antioquia,MEDELLÍN,2022,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,4,21.4927974328,5.13510342668,62807.0043767
NO,Cauca,SILVIA,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
NO,Antioquia,CHIGORODÓ,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Risaralda,DOSQUEBRADAS,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,4.85153003237,0.28978864568,3556.75006367
NO,Boyaca,VENTAQUEMADA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Cesar,AGUSTÍN CODAZZI,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
NO,Cesar,MANAURE,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,12.5722523685,1.85820475345,22565.3114034
NO,Bolívar,CARTAGENA,2020,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2024,2024,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,3.76537101301,0.13220788538,1622.8529796
NO,La Guajira,URIBIA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
NO,Antioquia,AMAGÁ,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,4,21.4927974328,5.13510342668,62807.0043767
NO,Boyaca,GUAYATÁ,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Antioquia,ITAGUI,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Magdalena,NUEVA GRANADA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,10.8137685322,1.90926645339,23135.9407566
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2023,2023,2023,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",2,3.76537101301,0.13220788538,1622.8529796
NO,Bolívar,RÍO VIEJO,2021,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Cundinamarca,FOMEQUE,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Bolívar,PINILLOS,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Boyaca,SANTA ROSA DE VITERBO,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,15.906766577,1.88838670901,23137.9976372
NO,Norte de Santander,SAN CAYETANO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Santander,JESÚS MARÍA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Norte de Santander,BOCHALEMA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Antioquia,VENECIA,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,21.4927974328,5.13510342668,62807.0043767
NO,La Guajira,SAN JUAN DEL CESAR,2022,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
NO,Cundinamarca,CAJICÁ,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cundinamarca,CAQUEZA,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Antioquia,SEGOVIA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,GIRALDO,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Caquetá,CARTAGENA DEL CHAIRÁ,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.2186395305,7.54024098645,92831.2825956
NO,Atlántico,BARRANQUILLA,2022,2022,2022,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,2,2.57160117315,0.27382342738,3314.45839315
NO,Santander,VÉLEZ,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Huila,TARQUI,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,La Guajira,VILLANUEVA,2020,2020,2020,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
NO,Tolima,ATACO,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Bolívar,CARTAGENA,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Santander,MÁLAGA,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Antioquia,ENVIGADO,2020,2020,2020,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",1,21.4927974328,5.13510342668,62807.0043767
NO,Cesar,SAN DIEGO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
NO,Santander,BUCARAMANGA,2023,2023,2023,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,11.8780221134,2.49910965538,30561.565448
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2021,2021,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR UTILIZAR COMO INSTRUMENTO A UN TERCERO DE BUENA FE ART. 269H N7",1,3.76537101301,0.13220788538,1622.8529796
NO,Antioquia,DON MATÍAS,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Putumayo,VILLAGARZÓN,2022,2022,2022,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,12.7079224606,2.10796483335,25976.2831054
NO,Atlántico,SOLEDAD,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,2.57160117315,0.27382342738,3314.45839315
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2020,2022,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,3.76537101301,0.13220788538,1622.8529796
NO,Antioquia,JERICÓ,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Caldas,CHINCHINÁ,2022,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Boyaca,GUATEQUE,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Huila,ELÍAS,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Meta,PUERTO LÓPEZ,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
NO,Tolima,ALPUJARRA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,498,3.76537101301,0.13220788538,1622.8529796
NO,Cauca,PAEZ,2021,2021,2021,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
NO,Valle del Cauca,CALI,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,14,12.6568228841,1.67948958582,20665.581324
NO,Valle del Cauca,YUMBO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,23,12.6568228841,1.67948958582,20665.581324
NO,Cundinamarca,CAPARRAPÍ,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cesar,BOSCONIA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,11,12.5722523685,1.85820475345,22565.3114034
NO,Chocó,QUIBDO,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,124,20.6314565958,3.93987440169,48354.8256209
NO,Nariño,CUMBAL,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Cundinamarca,FACATATIVÁ,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,14,13.1242523552,1.82362856343,22370.4571891
NO,Casanare,AGUAZUL,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,8,12.1327629426,3.6150628285,44394.2358513
NO,Antioquia,BELLO,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,48,21.4927974328,5.13510342668,62807.0043767
NO,Huila,NEIVA,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",7,19.3941026673,4.50890774976,18141.6605485
NO,Huila,NEIVA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,19.3941026673,4.50890774976,18141.6605485
NO,La Guajira,MAICAO,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,10.792601093,1.70697645445,20620.2390234
NO,Norte de Santander,CUCUTILLA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,10.7038112357,1.79232544093,21856.7542768
NO,Norte de Santander,LOS PATIOS,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Norte de Santander,LOS PATIOS,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,8,10.7038112357,1.79232544093,21856.7542768
NO,Tolima,IBAGUÉ,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,9,9.55010974311,1.96502937926,24139.432402
NO,Cundinamarca,LENGUAZAQUE,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Magdalena,EL PIÑON,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
NO,Boyaca,PAIPA,2020,2020,2020,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Nariño,CHACHAGÜÍ,2023,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Cundinamarca,ZIPAQUIRÁ,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,16,13.1242523552,1.82362856343,22370.4571891
NO,Atlántico,SANTO TOMÁS,2020,2020,2020,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,2.57160117315,0.27382342738,3314.45839315
NO,Huila,ALGECIRAS,2023,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Casanare,YOPAL,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,5,12.1327629426,3.6150628285,44394.2358513
NO,Caquetá,PUERTO RICO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,21.2186395305,7.54024098645,92831.2825956
NO,Caquetá,FLORENCIA,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,6,21.2186395305,7.54024098645,92831.2825956
NO,Atlántico,SABANAGRANDE,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,6,2.57160117315,0.27382342738,3314.45839315
NO,Valle del Cauca,JAMUNDÍ,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,16,12.6568228841,1.67948958582,20665.581324
NO,Atlántico,BARRANQUILLA,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,35,2.57160117315,0.27382342738,3314.45839315
NO,Antioquia,LA UNIÓN,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Boyaca,CHIQUINQUIRÁ,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,7,15.906766577,1.88838670901,23137.9976372
NO,Antioquia,ITAGUI,2021,2021,2021,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,6,21.4927974328,5.13510342668,62807.0043767
NO,Cundinamarca,LA CALERA,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,4,13.1242523552,1.82362856343,22370.4571891
NO,Atlántico,BARRANQUILLA,2020,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,2.57160117315,0.27382342738,3314.45839315
NO,Antioquia,MEDELLÍN,2022,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,18,21.4927974328,5.13510342668,62807.0043767
NO,Casanare,PAZ DE ARIPORO,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
